id,subject,text
18232,vacas de leite,"tem uma raça igual a holandesa, só que ela parece que é suiça, saberia me 
informar qual é e o endereço do site ?"
18240,irrigação,"Qual seria o custo de implantação de um projeto de irrigação de pastagem de tifton, em 08 hectares., sistema por aspersão em malha."
18247,,"Estou enviando esta, para saber o que eu preciso na area de medicamentos, produtos de limpeza entre outros produtos para poder instalar um Propriedade leiteira, para 100 vacas Holandesas em Lactação, numa produção de 20 litros/vaca/dia."
18253,na 1ª ordenha e normal sair leite sair vermelho,"Na primeira ordenha depois do parto leite saiu vermelho, como se tivesse misturado com sangue, isso normal, nunca tinha acontecido conosco."
18256,Como tratar corretamente de vacas leiteiras,"Boa tarde a Todos,bem eu gostaria de saber como tratar corretamente de vacas leiteras,vacas que dão em média 8 litros por dia, eu queria saber a quantidade certa, quantas vez por dia. se puderem me ajudar ficarei muito grato"
18260,analisé e controle de carrapato e irrigação,"Bom dia gostaria de saber como faço para fazer uma análise no carrapato para um melhor controle.
Estou precisando  de ajuda para implanta fertirrigação  e a irrigação   para pastejo e cana de açúcar tenho a planta da área a ser irrigada feita em gps altitude tudo bom a maquina de fertirigação eu já tenho  agora falta fazer o projeto para ver onde o  cano vai  passar e quero comprar  um conjunto  de irrigação com canhão asperssor a área  a ser irrigada é pequena de 12 hectares então gostaria de saber  qual bomba compra tubos de quantas polegadas."
18286,Soro de leite para alimentação bovina,"Soro de leite é possível alimentar, como complemeto, bezerros e vacas. Qual a quantidade."
18292,Cupim de Montículo,"Sou proprietário de uma Chácara no município de Itaituba-Pa onde tenho uma
pequena criação de gado leiteiro (60 cabeças) em sistema rotacionado e
tenho tido bastante dificuldade em eliminar o cupim de montícula da área
de pasto. Já tentei alguns métodos para o controle desta praga (Biológico
e químico) mas não obtive resultado satisfatório.
Gostaria de obter orientações técnicas, de pesquisadores relacionados a
área, para o controle ou até mesmo a eliminação desta praga que tem me
dado alguns prejuízos."
18301,cana com ureia,"Apos a preparação da cana com ureia+enxfre e seu revolvimento, eu devo
esperar quanto tempo para oferecer aos animais."
18314,Bagaço de cana na alimentação de gado leiteiro,"Gostaria de mais informações da utilização do bagaço de cana na alimentação do gado leiteiro como volumozo umidecido com um novo produto do mercado o indumel (melaço de cana em pó), cujo o própio ter aprovação da embrapa, sendo assim tendo o gado no pastejo rotacionado com o capim pioneiro, e na ora da ordenha tendo ai recebendo o Bagaço + indumel + ração suplementar + sal mineral avontade; se posssivel se ouver disponibilidade de passar as informações nutricionais do bagaço de cana. Obrigado, parabens pelo trabalho Aguardo o retorno."
18341,SILAGEM,"GOSTARIA DE RECEBER INFORMAÇÃO SOBRE SILAGEM DE AVEIA, AZEVEM, TIFTON, CAPIM SUDÃO, CAPIM ELEFANTE PIONEIRO? E TAMBÉM SOBRE A MISTURA DE CAPIM SUDÃO E SOJA PARA SILAGEM?"
18360,Alimentação para gado leiteiro,Como devo alimentar as vacas para que possam produzir mais com menor custo? Salientando que meu rebanho divide-se em 04 lotes que produzem: 01 - 10 a 15; 02 - 16 a 20; 03 - 21 a 25 e 04 - 26 acima quilos de leites.
18368,prenhez em vaca,"boa noite, gostaria de saber se existe teste de prenhez pela urina da vaca, como existe para mulheres. qual a alternativa ao toque para determinar a prenhez da vaca?"
18374,Dúvida,"Possuo dois pasto de aproximadamente 6 ha e tenho nele Napier roxo, 
destinado para a produção de vacas leiteiras e estou com um problema de 
ervas daninhas neste napier, principalmente a erva invasora 
/Rhynchelytrum repens/ (capim-favorito), como faço para controlá-lo."
18409,gado de leite,"Bom dia, tiramos leite de forma manual. Gostaria de saber, em termos de percentual a quantidade de leite que se perde depois que a espuma baixa?
qual a quantidade que pode ser considerada normal?"
18410,Suplementação de vaca leiteira com ureia,"Gostaria de saber mais sobre a utilização da ureia na ração e como o sal proteinado.
obrigado desde ja"
18460,dúvida,"Olá,gostaria de saber qual a dieta mais aconselhável em quantidade,numeros na verdade de proteína,massa,materia seca e ração para uma vaca com produção diária de 20 litros,ficaria grato pela resposta,obrigado."
18463,Cal hirolizada- retenção de placenta,"Ano passado e este ano(2007)estou usando a cal hidrolisada com a cana-ureia-amonia para vacas de leite nesta época de seca,mas estou achando que está ocorrendo um numero maior de retenção de placenta no pos parto.Isto é possível? e se for o que posso fazer ?"
18468,orientacao quanto alimentacao e gado leiteiro,"gostaria de obter infomacoes a respeito da alimentacao para gado leiteiro; como aumentar minha producao de leite. estou comecando agora com a producao de leite, e hoje dou para minhas vacas racao balanciada 22% e farelo de soja, e sal no coxo, e caroco de algodao, como estamos na seca estou dando de volumoso cana, so que a cana estar quase acabando. na minha regiao estao dando casca de algodao para substituir a cana.posso dar essa composicao para o leite nao cair e o gado nao emagrecer?sinto tambem que meu gado bebe pouca agua o que posso fazer para elas beberem mais agua?"
18469,Vacas ácidas?,"Meu retireiro me ligou dizendo que fez o leite vem dando ácido a semana toda. Diz que fez o teste do alizarol em cada vaca e o leite já está saindo ácido delas. Isto é possível? Estou tratando com cana, meu pasto está muito seco é de grama, braquiaria brizanta e pouco estilizante. O que posso fazer? Há algum remédio?"
18472,Informação sobre manejo,"Em nossa propriedade, no perioda da ordenha que realizado de manhã as vacas que estão em lactação ficam no curral aguardando cada uma sua vez, e apos de realizada as vacas voltam para o curral com os respectivos bezerros para a amamentação,mas isso tem sido estresante porque as vacas ficam ""batendo"" entre si e até mesmo nos bezerros de uma ou de outra, correndo assim ro risco de um acidente entre o rebanho, isso pode ser deficiência de algum nutriente ou não.
Sò para completar, durante a ordenha o fornecido ração no coxo para cada vaca."
18473,Plantio de cana-de-açucar,"Por favor, qual o melhor periodo para o plantio de cana-de-açucar, para fornecer ao rebanho que esta em lactação, posso plantar agora em setembro, ou tem aquela ""lua"" certa para plantio."
18476,USO DE URÉIA COM SOJA,"ESTOU TRATANDO MINHAS VACAS LEITERAS COM A SEGUINTE RAÇÃO :
FUBÁ DE MILHO,SOJA EM GRÃO TRITURADA,TRIGO TRITURADO E CANA DE AÇÚCAR E QUERO ADICIONAR TAMBÉM ÚREIA.
MINHA PERGUNTA É A SEGUINTE:
EXISTE ALGUM PROBLEMA DE USAR ÚREIA E SOJA AO MESMO TEMPO POIS JÁ ME FALARAM QUE NÃO É ACONSELHAVEL DEVIDO A UREASE DA SOJA POR FAVOR ME ESCLAREÇA ESTOU PRECISANDO DESSA INFORMÇÃO. OBRIGADO.
ME ESQUECI DE MENCIONAR QUE ELAS ESTÃO COMENDO SAL PROTEÍNADO 10%.MUITO OBRIGADO."
18480,Como aumentar a gordura,"sou criador de gado de leite,e a minha maior difiuldade é aumentar o teor de gordura, que atualmente é de 3,27% e gostaria de chegar a 3,8 %. O meu manejo hoje é de 1kg de ração para cada 3 litros de leite misturado na silagem de milho, dividido em 4 vezes ao dia. O lote acima de 28 litros come 3kg de caroço de algodão por dia. e ganham também 1kg de feno. O que você me indicaria pra por na ração para melhorar o teor de gordura?"
18483,VARIEDADE GRAMINEA E LEGUMINOSA RESISTENTE A SECA,"POSSUO PROPRIEDADE RURAL NA REGIÃO AGRESTE DA PARAIBA (FREQUENCIA PLUVIOMETRICA IRREGULAR EM FREQUANCIA E DURABILIDADE) PROXIMO A CAMPINA GRANDE, COM SOLO ARGILOSO/ ARENOSO. QUE TIPO DE GRAMINEA E LEGUMINOSA PODERIA SE ADAPTAR MELHOR PARA PASTOREIO E/OU FENAÇÃO?"
18486,USO DE URÉIA COM SOJA,QUAL SERIA A MELHOR OPÇÃO PARA A TROCA DO PROTEÍNADO PARA QUAL TIPO DE PRODUTO O SENHOR ME RECOMEDARIA A SUBSTITUIÇÃO DO PROTEINADO.
18494,Carrapaticidas,"Sou proprietário rural, e possuo gado bovino de leite. Sobre
    carrapaticidas, gostaria de saber a diferença entre as substâncias
    fosforadas e piretróides."
18512,ureia/cana forrageira,O excedente da cana forrageira é transformada em feno de cana e armazenado. Gostaria de ser informado qual a quantidade da mistura ureia/sulfato de amonia podera ser utilizada para cada 100kg de feno da cana para ser usado na alimentação de vacas em lactação.
18517,Custo de irrigação de pastagem,"Oi, gostaria de saber o custo de irrigação de pastagens, pretendo irrigar 4 hectares de tifton85..."
18550,Ordenha,Meus funcionarios colocam a mão sobre as teteiras para tirarem o leite mais rapido isto e certo ou pode causar algum dano a vaca
18556,papilomax,"gostaria de saber se o Papilomax é de uso exclusivo para bovinos , qual o custo ,realização de pagamento e envio do produto ."
18562,intalações p/ gado de leite com coleta de esterco,Bom dia! Gostaria de saber se tem algum manual com informações sobre instalações simples para coleta de esterco.
18565,Vacina IBR/BVD,"Gostaria de saber a finalidade da vacina IBR/BVD , se há necessidade de vacinação,quais animais,eo periodo?
Ps:só tenho animais de leite."
18566,programa de formulaçao de rações,vcs tem algum programa formulador de rações disponoivel para produtores de leite
18584,Cana + Uréia,Começei com a tratação de cana com uréia e farelo de milho para bezerras mestiças de 1 ano e meio em minha propriedade.Forneço para elas a vontade na época da seca sal proteinado; gostaria de saber se tem necessidade de continuar dando o sal proteinado ou pode tirar ele e dar só o sal mineral pronto pra uso?
18590,Informações sobre aquisição,Gostaria de me informar sobre aonde adquirir mudas do CAPIM-ELEFANTE PIONEIRO. Se existe uma lista com forneceredores seguros ou qualquer outra informação para referida aquisição.
18597,pastejo rotacionado,"A grama estrela (cinydom) suporta a mesma taxa de lotação do tifton ??????
qual a produção desta graminea, taxa de lotação, e proteina?????
Aguardo resposta!!!
Obrigado"
18601,Cana para bezerras,"Em publicações (livros/artigos) de autoria de pesquisadores da Embrapa que tratam do assunto de Cria/Recria não se recomenda a utilização de uréia na dieta de bezerras até 6 meses de idade pelo fato do rúmen não estar totalmente funcional. Na realidade da minha fazenda hoje, não tenho um bom volumoso para dar a esta categoria de animais. Temos apenas cana. Considerando isto, posso dar cana com uréia para as bezerras com menos de 6 meses ou não compensa? Qual a quantidade máxima de uréia posso dar para estas bezerras."
18614,solicitação,"Venho solicitar desta empresa,esclarecimento quanto ao modo mais eficaz de inseminação, e se tem pra forncer, ou venda, cartilha con detalhes que trata do assunto. Gostaria de saber, com que idade as bezerras podem ser prenhes, a pasto ou inseminadas. Poque há muitas controvessas."
18615,controle de carrapatos em Goiás,"sobre a matéria controle de carrapatos, como é feito o teste de imersão das fêmeas em carrapaticida por-on?gostaria de saber se dilui um pouco em água."
18616,Curiosidade,"Adquiri um sítio e estou inclinado a produzir leite. Leigo que sou, tenho lido bastante sobre o assunto, sobretudo no site da Embrapa. Sempre ouvi a referência de produção leiteira em LITROS. Entretanto, em todos os sites e materiais que tenho lido, a referência se dá em KG. Afinal, quantos KG equivale 1 LITRO de leite?"
18634,papilomatose ( verruga),"preciso saber se a embrapa faze vacina contra papilomatose,e como faço para mandar material para exame,ou se possiuvel indicar um laboratorio para realizar este exame."
18649,Utilização da CEVADA PASTOSA,"Gostaria de ser informado a respeito do
fornecimento da Cevada para vacas mestiças em lactação. Por exemplo: Quantidade,horário,consorciada com capim de
corte,cana com uréia,rama de mandioca Etc .Etc."
18670,Planta Para Instalar Orenha,"Boa Tarde, Gostaria de uma ajuda de vcs,sera que poderiam me enviarem um modelo bem simples para instalar uma Ordenha.Na questão de colocar as vacas nas posições certa. Obrigado"
18681,Plantas e orçamentos de sala de ordenha,Como obter o mais rapidamente possível?
18694,GADO DE LEITE,"ESTOU INICINADO CRIAÇÃO GADO LEITEIRO PASTO 3 ALQUERES NA CIDADE RIO BRILHANTE MS,QUERO TRABALHAR COM RAÇA GIROLAN,NO SISTEMA SERVI PASTORIL,GOSTARIA DE RECEBER AS SEGUINTES INFORMAÇÕES: 1ºQUAL MELHOR TIPO DE GRAMA DESENVOLVIDA PELA EMBRAPA P/ ESTA REGIAO,ONDE ADQUIRIR E COMO PLANTAR 2ºSE CONSIGNAR COM AMENDOIM FORRAGEIRO VOU TER MAIS PRODUTIVIDADE 3ºESTOU PRETENDO FAZER SILAGEM DE MILHO COM SORGO, GOSTARIA SABER COMO FAZER SILAGEM SOBRE TERRENO UTILIZANDO LONA PLASTICA,QUANTO TEMPO DEVE FICAR EM DESCANSO P/DAR AO GADO,QUANTIDADE DIARIA P/ CADA ANIMAL"
18699,CRIAÇAO GADO DE LEITE,"moro em Belo Horizonte, e estou interessado em entrar para a área da criação de GADO DE LEITE, mas não tenho experiência nesta área. Como devo me proceder? Quais os primeiros passos a tomar? onde posso conseguir mais informações a esse respeito? qual o valor do investimento financeiro para um pequeno produtor? enfim, informações iguais a estas."
18721,gado leite,"Tenho sitio no enterior de São Paulo.
meu terreno è muito alto.
Quero uma mistura de farelo p/ meu gado 
de leite."
18731,nutrição,"posso utilizar o soro do leite com suplemento alimentar para vacas leiteira e suas crias? Como devo proceder na utilização da cevada para alimentação do rebanho, como trata-la, sendo ela sub produto da industria cervejeira?"
18733,Sal proteinado,"Gostaria de saber se a adição de 200 g de sal proteinado, mais 1 kg de ração para recria, adicionado a cana-de-açúcar (oferta a vontade) supre as exigências nutricionais de novilhas (6 meses) em recria. Ou é necessário ainda adicionar uréia + Suf. Amônio. Quanto?"
18736,Reproduçao,"Temos uma vaca holandesa que pariu tres bezerras,elas estao bem tanto a mae como as filhas,faz uns 10 dias;gostaria de saber se havera diviculdade das bezerras se reproduzirem e darem leite."
18742,instalacao para ordenha,tenho galpao 8mx10m e gostaria de ideia se possivel croqui para ordenha de plantel de 10 vacas semiconfinadas e bezerros
18753,como desnatar o leite em casa,"Bom dia!!! Gostaria de obter uma informação de como desnatar o leite em casa, pois no mercado o leite desnatado é caro e ficaria mais viável se eu mesmo desnatasse para o consumo próprio. Desde já agradeço."
18767,poupa citrica,"Como devo dar Poupa Citrica, seca ou molhada."
18768,vaca de leite,"Quero fornecer Polpa Citrica na raçao de baixo custo que voce me enviou, 
que contem 95kg de farelo de trigo."
18781,carroço de algodao,Gostaria de saber se o carroço de algodão faz algum mal ao touro com relaçao a reproducao.
18841,CARQUEJA E SAMAMBAIA,"BOM DIA, TENHO UMA PROPRIEDADE RURAL E NELE TENHO GADO DE CORTE, TODOS EM PIQUETES, MINHAS PASTAGENS A MAIORIA É GRAMA NATIVA E HERMARTREA PORÉM, EXISTE MUITA CARQUEJA E SAMAMBAIA, A CARQUEJA JA ARRANCAMOS AS PLANTAS COM AS MAOS MAS ELAS NESCEM NOVAMENTE E A SAMAMBAIA JA FIZEMOS DE TUDO PARA ELAS MORRER E NADA ADIANTOU. VOCÊS TERIAM ALGUMA ORIENTAÇÃO DE COMO EU PODERIA FAZER PARA ELIMINAR ESSAS DUAS PRAGAS?? OBRIGADO"
18859,Variedades de Cana,"Sou veterinária na região do triângulo Mineiro/Alto Paranaíba. Assisto uma propriedade de gado de leite, na qual o produtor gostaria de plantar cana, como aqui na região não é custume utilizar cana na alimentação do gado, não temos muda e não sabemos qual variedade seria interessante para essa região.Será que vocês teriam como me ajudar."
18866,manejo de gado de leite,qual a menor área necessária para criação e manejo de 30 cabeças de gado do tipo leiteiro e de que forma este manejo poderia ser realizado com o máximo proveito?
18879,Nutrição Animal,"Região semi-árida nordeste municipio Tacaimbó e Belo Jardim,
Pernambuco, pasto de várzea com gramão na razão de 14Ha.p/20 vacas
de leite dentro de rodizio em 4 piquetes, hoje, em condições
aceitáveis e produzindo média de 18 litros diários:Preciso de
orientação ojetivando elevar nossa média.Disponibilidades: casca de
mandioca-palma-cevada de cerevejaria-farelo de milho,de algodão menú,
bunge,soja integral e normal,trigo bunge-sal mineral 100 Purina .Para
100 kg de ração concentrada quais os percentuais mais adequados? Se
possível, dentro do nosso objetivo observar CUSTO e PREÇO DO LEITE
Resfriado, $0.75 haja visto Embrapa sugere abaixo de 30%.
Agradeciriamos informar correlação energética do milho e mandioca
inclusive percentuais e quantitavos na substituição(dentro do fator
custo)"
18886,nutrição animal,"gostaria de saber correlação farelo de milho e casca de mandioca haja
visto o preço farelo que aqui na região está por$22,00 saco de 40kg
em caso de substituição suas quantidades e seus respectivos valores
energéticos percentualmente?"
18891,Ração para gado leiteiro,Gostaria de saber se há vantagens em tratar da vaca com concentrado no momento em que ela está sendo ordenhada manualmente.
18909,curral,"gostaria de saber onde conseguir modello de curral e sala de ordenha 
para 30 vacas"
18943,como conservar meu canavial,"boa tarde,  
    gostaria de saber como fazer a adubacao anual no meu canavial, qual adubo que devo usar e em que momento devo jogar ureia.
    tenho uma area de 03 ha, e gostaria de fazer um canavial este ano.como devo escolher a cana que devo plantar nessa area?qual a melhor epoca para plantar?que adubo devo usar?"
18945,Pedilúvio (efluente),"Sou médico-veterinário na área de bovinocultura leiteira.
Gostaria muito, se possível, de saber o que fazer com o efluente do
pedilúvio à base de 5% de formol e 5% de sulfato de cobre, tendo em vista a
proteção ambiental."
18952,cuidados com o leite,"gostaria de saber um pouco a mais sobre a mamite 
Como oque caúsa e se existe uma maneira de previnir 
Outra coisa, quando fazemos a barba e importante que passamos uma loução para proteger e disinfetar a pele , pois as aberturas dos polo da pele são a porta de entrada para viros, bacterias e microroganismo
Quando tiramos leite e importante passar algum produto para proteger o peito da vaca, apos o retiro? ou basta lavar com água clorada antes de retirar o leite 
ou devo passar outros produtos antes?"
18976,Piquetes,"Conforme pergunta abaixo, favor esclarecer se realmente os piquetes devem ser de 1,8 Ha e no meu caso que tenho um solo umido se existe alguma recomendação. E o Tamanho dos piquetes para bezerros?
""Qual a cultivar mais indicada para terra de cultura: mombaça ou tanzânia? Pretendo ter nos próximos seis meses cerca de 80 vacas em lactação permanente. Qual seria a dimensão de um piquete, de um a três dias de permanência, para esses animais? """
18990,Produção de Leite,"Tenho uma fazenda no município do Prata-MG, onde mecho com a produção de leite, tem alguns produtores na região que estão dando hormônio para suas vacas a cada 15 dias, para um aumento na produção do leite, que é até significante. Com isso gostaria de saber de vocês, se essa pratica seria recomendada ou não, principalmente com relação as vacas (como será a reação desses animais ao longo do tempo) e com relação ao leite (para o consumo humano)."
18993,Proporção Enxofre-Uréia,"Na cana + uréia utilizo a ""regra"" de 1% de uréia onde a proporção é de 9 partes de uréia e 1 de sulfato de amônia. Se eu utilizar como fonte de enxofre a flor de enxofre (mín. 98% de S) qual a proporção correta que devo ter para a relação Uréia-Enxofre? Há alguma vantagem em usar a flor de enxofre ao invés do sulfato de amônia?"
18997,Teste Alisarol,"Solicito auxilio no sentido de nos esclarecer a seguinte dúvida:
Tenho uma propriedade no interior de São Paulo (Itapetininga) onde mantemos uma pequena leiteria. Estamos fornecendo regularmente leite resfriado à um laticínio local e a ordenha é mecanizada.
O plantel é constituído de vacas Jersey, com saúde controlada (testes de mastite e outros). Recentemente fizemos teste com alisarol com o leite não totalmente gelado e foi reprovado.
Pergunto se o processo de resfriamento pode interferir no resultado?
Por que o teste com o leite resfriado não apresenta anormalidade?
A alta concentração de gordura do leite pode ser o motivo?"
19010,modelos de instalações,"Gostaria se possivel, adquirir algum tipo de manual que oferecesse modelos de instalações da pecuária leiteira."
19017,,Estou com um bezerro com o cabelo caindo e o lugar ficando vermelho o que devo fazer e se pega em outro.
19024,minerais,"gostaria de receber formulaçao de sal mineral pra bezerro,ja descrevendo as dosagens,grato"
19025,Soro Acido de Leite,"Solicito informações sobre projetos para a utilização do soro ácido
    de leite - resíduo de Laticínios - além da alimentação de suínos. Já
    existe tecnologia para a secagem deste resíduo??? pode ser utilizado
    para a produção de biodiesel ??? Atualmente este resíduo é fornecido
    para alimentação animal - suínos"
19041,Alimentação para bezerra,"Posso dar cana picada com uréia para bezerras e novilhas, tal como faço com vacas no período da seca ?"
19061,alimentacao de vacas,"Adquiri recentemente 2 vacas. Uma delas esta prenha; outra já criou
    faz 5 dias. Gostaria de saber qual alimentação dar e que quantidade
    tambem. Tenho na chácara napiê que dou triturado. O que eu posso
    acrescentar p/ não influenciar no leite da que criou e fortalecer a
    que esta prenha ?? qtdes etc."
19068,cana-de- açúcar,Ao plantar um canavial pode-se usar esterco bovino nos sucos onde serão colocadas as mudas?
19069,Milho,"Capim Napier, cana-de-açúcar e fubá de milho são suficientes para manter uma boa lactação em vacas leiteiras girolanda? Qual a quantidade de fubá/dia por animal?"
19085,ordenha mecanica,temos 100 vacas em lactação e estamos com intenção de implantar a ordenha mecânica em um galpão de 16x8. Seria possível orientação sobre o projeto e o equipamento adequado?
19095,,"Meu pai é produtor de leite e observei o alto custo de produtos de limpeza e solução de desinfecção das tetas.
Gostaria de saber se tenho condições de preparar essas soluções na fazenda, para baratear os custos.
Para isso, gostaria de receber a formulação das seguintes soluções:
1. solução ácida para limpeza da ordenhadeira
2. solução alcalina para limpeza da ordenhadeira
3. solução de iodo para desinfecção
Quanto a essa última, ouvi dizer que pode ser misturada a glicerina para aderir melhor no teto."
19112,gado de leite,"olá amigos sou radialista aqui em Rio Verde - go e gostaria de ter
    um ramo a mais.Gostaria de saber quais as melhores vacas produtoras
    de leite e se posso ter uma boa produção em alguns alqueires mais ou
    menos uns quatro, o que devo fazer para começar? obrigado amigos."
19138,,"sou  um  pequeno  produtor  de  leite,e  estou 
procurando  cada vez  mais  melhorar  a  minha  renda e  producao,diminuir 
custo,e  vi  no  site  da  embrapa  sobre  o  assunto  da  moringa 
oleifera e  gostaria  de  saber como  posso  usar  as  folhas   na 
alimentacao  do gado..onde  posso  encontrar  as  mudas  para 
plantar...Muito  obrigado  e  espero  obter  respostas......"
19142,BAGAÇO HIDROLIZADO,"BOA TARDE GOSTARIA DE SABER MAIS IMFORMÇÃO SOBRE O BAGAÇO SE TRATA SIM DE UMA EMERGENCIA MINHAS VACAS DÃO EM MÉDIA 16 KLS LEITE TRATO COM RAÇÃO FRI RIBE TL E CANA TRITURADA COM UM POUCO DE POUPA CITRICA.
  NO ENTANTO MINHA CANA ACABOU E SO DAQUI A 6 MESES TEREI CANA NOVAMENTE QUERIA SABER SE POSSO TRATAR DAS MESMAS DURANTE ESTE TEMPO COM O BAÇACINHO E O QUE DEVO ACRESCENTAR (UREIA OU POUPA CITRICA OU CAROÇO DE ALGODÃO) TERIA ALGUM POBLEMA PARA AS VACAS?
  POR FAVOR ME MANDE RESPOSTA O MAIS BREVE POSSIVEL. AGRADEÇO A ATENÇÃO"
19144,Capim,"Boa tarde.

Gostaria de saber qual capim  devo plantar para pasto para vacas de leite?

O terreno já possui um pouco de braquiaria e de grama!!

Gostaria de plantar algum capim por cima deste existente. Ou seja, queria gastar o mínimo possível, pois,almejo passar apenas trator com grade nesse terreno e depois jogar as sementes!!

Deste modo, gostaria de informações de qual capim é ideal para o procedimento acima descrito e se compensa fazer assim?
O capim estilosantes campo grande é ideal para gado de leite?"
19157,consórcio pastagens!,"Sou acadêmico de um curso de zootecnia, e gostaria de obter informações sobre o consórcio de gramíneas do gênero cynodon, como tyfton, estrela, com leguminosas qual leguminosa é mais recomendada para consorciação com este gênero de gramíneas."
19160,Capim,"Boa tarde.

Qual espaçamento vc indica?? Ou o espaçamento ideal para plantar estilosante campo grande com braquiarão??

Para vc ter uma idéia a terra é muito boa para plantar café!!!!"
19162,Verruga no gado de leite,"Tenho duas novilhas que estão infectadas por verrugas. Uma em estágio avançado e outra com sitomas iniciais da doença. Apesar aplicar varios remédios não foi possivel curá-las porque sempre volta a doença.

Como devo agir? OLhando nos artigos de vcs verifiquei que é contagiosa. mas como devo curá-las."
19169,pastagem,"estou adquirindo uma propriedade em Minas gerais, no sul e lé tem uma samambaia que o pessoal de lá dizem que o gado se comer eles urinam sangue e chega a morrer, gostaria de saber se è possivel acabar com elas? e onde devo procuarar um profissional que me oriente."
19171,papilomatose,preciso de informações sobre papilomatose se existe remedio ou vacina ...quem faz...quem vende; Aguardo com urgencia
19175,Brucelose,"Vacinei as bezerras contra brucelose com idade entre 3 e 8 meses de um rebanho girolando.Fui orientado a fazer o exame de brucelose antes de vacinalas,contatando exame negativo em todas.Como estou controlando todo o rebanho de 2 em 2 meses,gostaria de saber até quando estes animais vacinados ficarão positivando neste referido exame."
19199,CRIAÇAO DE GADO LEITEIRO,"QUAL A ÁREA DE CANAVIAL,CAPINEIRA E PASTO NECESSÁRIOS PARA COMPORTAR  30 VACAS GIROLANDAS."
19203,alimentação de vacas leiteiras,Gostaria de saber se há algum estudo sobre a utilização de taboa na alimentação de vacas leiteiras no período da seca ou se a mesma é imprória para o consumo.
19208,RAÇAO PARA GADO DE LEITE,SOLICITO ORIENTAÇÃO PARA RAÇÃO BALANCEADA PARA GADO DE LEITE.
19227,Capim Tifani,Estou refazendo um pasto. Me informaram que a Embrapa tem um capim de nome Tifani que plantado junto com Estilosante dá uma excelente pasto para gado de leite. Me informaram também que a Embrapa oferece as sementes.
19229,Ração para bezerras,"para que eu possa fornecer tambem o caroço de algodão ao rebanho, ele deve ser misturado em qual quantidade medindo também em quilo?
Essa mesma mistura pode ser fornecida para vacas com lactação de 10 a 25 k de leite ou deve ser aumentado ou diminuido  a qunatidade de alguns ingredientes.?   
Quanto ao sal para fornecer ao gado, para um saco de sal comum com 25k  posso misturar qual quantidade de sal mineral, mais fuba, mais calcario calcitico, ou ouros ingredientes."
19238,Solicitação de informação - Armazenagem de leite,"Um de nossos clientes gostaria de saber como construir, quais as medidas 
e dimensionamentos para um posto para armazenar leite, para coleta em 
tanque de resfriamento em propriedade rural."
19241,principais doenças em bovinos,"olá tudo bem? gostaria de saber quais as principais doenças dos bovinos, controle, sintomas etc..     queria saber tambem se eu poderia fazer um toque reprodutivo. sei que não e tão recomendado para quem não recebeu um treinamento especifico mas gostaria de tentar no meu rebanho, queria saber os procedimentos."
19245,Exigencia nutricional,"Gostaria de saber a exigência nutricional de uma vaca que produza em média 15 kg de leite/dia, mantida em pastagem de qualidade ( mombaça, tyfton...), quantidade de concentrado e sua composição."
19274,GADO DE LEITE,"Bom dia, amigos da Embrapa
fiz esta pergunta anteriormente mas a Internet estava caindo muito e não sei se chegou até vocês: como estamos enfrentando uma seca grande no nordeste de minas gostaria de saber se posso dar taboa para o gado como substitutivo da cana e, se positivo, devo continuar adicionando a uréia com o sulfato de amonia.
Abraço"
19278,gado de leite,"estou na cidade de Coronel Vivida/Pr., e temos um 
terreno em 14 a, divididos em 2 áreas de 7a, divididos pela estrada. 
Gostaria de trabalhar com gado leiteiro, mas gostaria de começar da 
maneira certa, ou seja, planejado.
Então, gostaria de saber se vc tem um plano de orientação e projetos 
para criação, onde conste o que eu vou precisar, qual a melhor pastagem, 
silagem, qual a área que precisarei plantar, imagino que gostaria de 
colocar entre 10 a 15 animais, como deve ser o manejo, (lembrando que a 
propriedade somente tem essas duas divisões e não gostaria de fazer 
mais, então não seria tantos animais)."
19281,Ração,Gostaria de saber se é aconselhavel o SORO (residuo do leite) misturar com a ração para vacas de leite?
19287,casca de algodao,"bom dia, 
   
     estou dando para minhas vacas a casca de algodao. obtive informacao que ela causa uma especie de ovario policistico irreversivel. comecei a dar esse alimanto em agosto. essa informacao procede?apartir de quando devo observa minhas vacas?existe remedio para reverter?"
19298,Alimentacao durante a seca,"Há alguns dias estou dando as minhas vacas de leite a seguinte alimentacao:  ramas de mandioca, as mandiocas trituradas junto com cana de acucar bagaco hidrolisado, sal e farelo de algodao, juntando tudo isso a um sopao, no comeco parece que ate gostaram mas agora estao largando comida no cocho. pergunta: as mandiocas e as ramas sendo da qualidade brava poderiam estar causando algum disturbio digestivo nos animais, porque do jeito que tiro as mandiocas da terra já passo na picadeira e coloco no cocho. Aguardo resposta breve e desde já agradeco"
19300,Inseminação,Gostaria de obter maiores informações sobre inseminação.Obrigado!
19304,casca de algodao,estou dando para minhas vacas a casca de algodao. obtive informacao que ela causa uma especie de ovario policistico irreversivel. comecei a dar esse alimanto em agosto. essa informacao procede?apartir de quando devo observa minhas vacas?existe remedio para reverter?
19317,pequeno estábulo,A Embrapa gado de leite possui planta de um pequeno estábulo (30 vacas)para me fornecer?
19325,gado de leite/ alimentação,Há cana com maior teor proteico? Napiê x cana mantém rebanho e produção ??? Qual é o intervalo mínimo entre uma e outra ordenha ??
