id,text
25138,"Em relação a como se iniciar na atividade leiteira, como administrar, como obter melhor produção diária e alimentar o rebanho, informamos: 


Gostaríamos de salientar que para a produção de leite não existe uma receita única, pronta. Cada solução depende de inúmeros fatores, como clima ( temperatura média anual, temperatura máxima, temperatura mínima, se ocorre geadas, altitude, ventos, insolação, radiação solar, etc.) fertilidade do solo, tipo de solo, topografia ( declividade) do terreno, tipo de vegetação, tipo de animal, etc., e tem ainda as interações com o ser humano. O que temos são conceitos, tecnologias, conhecimentos e fatores que ajudam a compor a melhor solução para cada caso ou fazenda, mas respeitando as peculiaridades de cada local. Cada propriedade rural é única, diferente de todas as demais, constituindo um sistema de produção particular. Dar sugestões de longe, sem conhecer a realidade local, não é prática indicada. O melhor é um técnico do setor ir até a propriedade onde se pretende investir, realizar um levantamento da situação (diagnóstico) e, posteriormente, elaborar e discutir o planejamento com o proprietário. Vamos, conforme nossas limitações, fazer algumas sugestões e considerações:

1-	COMECE PELO FATOR MAIS IMPORTANTE - Assistência técnica! A produção de leite deve ser tratada como uma atividade empresarial, ou seja, como um ""negócio"", pois demanda investimentos em terras, instalações apropriadas, máquinas e equipamentos, rebanho, formação e divisão de pastagens, produção de volumoso para a seca (Silagem, feno, cana) etc., afora a necessidade de contar com mão-de-obra especializada e administração qualificada. 
O tamanho do ""negócio"" dependerá da disponibilidade de recursos para investimentos, uma vez que existem soluções tecnológicas aplicáveis a pequenas, médias ou grandes explorações, ou seja, do regime de mão-de-obra familiar ao empresarial. Em razão disso, é possível estabelecer diferentes sistemas de produção (SP) com escalas variáveis de produção de leite - os menores a pasto, com gado mestiço ou com raças especializadas e os maiores baseados em semiconfinamento ou no confinamento total do rebanho, formado por animais de raça especializada para produção de leite, de alta genética e com elevado potencial produtivo.
 Assim, o melhor jeito de iniciar, como primeiro passo, é procurar pela assistência técnica de um profissional competente para auxiliar no planejamento da propriedade, na compra de animais, na produção de volumoso, na formação e divisão de pastagens, no planejamento das instalações, na compra de máquinas e equipamentos, na alimentação do rebanho, no controle sanitário preventivo, no manejo diário, na ordenha etc. Em sua cidade procure pela assistência técnica oficial, tipo Emater, cooperativa ou mesmo uma empresa de consultoria. O técnico local conhece bem a região e saberá dar a orientação técnica de acordo com as conveniências do produtor e necessidades da propriedade."
25180,"Em princípio, preparar o concentrado na fazenda é mais econômico e seguro, porque o produtor tem o controle sobre os ingredientes utilizados. Entretanto, é importante misturar bem os ingredientes e depois armazenar a ração em local seco e ventilado.

    Uma ração de boa qualidade e de baixo custo é:

    Uma fórmula de ração de baixo custo, especialmente para rebanhos de produção média abaixo de 15 litros por vaca por dia, é: 80 kg de fubá de milho; 15 kg de farelo de soja; 2 kg de uréia; 1,5 kg de calcário calcítico; 1,5 kg de sal mineral e 1,0 kg de fosfato bicálcico. Esta ração tem cerca de 19% de PB e 69,5 %  de NDT. Fornecer como explicado abaixo.

Caso tenha dificuldades de encontrar os ingredientes pode utilizar uma fórmula semelhante: 80 kg de fubá de milho, 15 kg de farelo de soja, 2 kg de uréia  e 3 kg de sal mineral (ou pode colocar 3 kg de núcleo mineral próprio para formulação de ração concentrada).

    Uma outra alternativa de ração de baixo custo, especialmente para rebanhos de produção média abaixo de 12 litros por vaca por dia, é: 95 kg de farelo de trigo; 2 kg de uréia; e 3 kg de sal mineral. Esta ração tem cerca de 20 % de PB e 68% de NDT. Fornecer como explicado abaixo.

    Fornecer na razão de 1 quilo de concentrado para cada 2,5 litros de leite produzidos, considerando a produção diária acima de 8 litros, isto se a pastagem for de boa qualidade; em pastagens de pior qualidade, ou quando o gado estiver recebendo cana mais uréia durante o dia e ainda tiver acesso a uma pastagem no período noturno, deve-se considerar a produção acima de 5 litros de leite por dia. Fornecer sempre metade da ração concentrada pela manhã e a outra metade à tarde.

    Outra fórmula de ração para rebanhos de produção média acima de 15 litros por vaca por dia, é: 70 kg de fubá de milho; 25 kg de farelo de soja; 2 kg de uréia; 1,5 kg de calcário calcítico; 1,5 kg de sal mineral e 1,0 kg de fosfato bicálcico. Esta ração tem cerca de 22 % de PB e 70 %  de NDT. Fornecer como explicado acima."
25195,"Boa formação do pasto é essencial para o sucesso de sistemas de produção animal em pastagens. Dentre as causas de insucesso na implantação de pastagens, podem-se citar: métodos incorretos de semeadura; espécies forrageiras inadequadas; tipo de solo inadequado; baixo vigor e baixo valor cultural das sementes; equipamentos para semeadura mal regulados ou inadequados; época do ano em que é feito o plantio; ocorrência de pragas e doenças; semeadura feita em época com falta de umidade no solo; profundidade de plantio errada para a espécie (cobertura insuficiente da semente; cobertura demasiada da semente); formação de crostas no solo; falta de aplicação de corretivos e fertilizantes; drenagem insuficiente; e presença de plantas invasoras.

	Para uma adequada formação de pastagem quatro requisitos são essenciais:
1)Análise de solo - para se fazer a calagem do terreno e orientar tecnicamente a adubação. Deve ser feita em abril ou maio para dar tempo de se fazer a calagem.

2) Conservação de solo. Em áreas amorreadas é imprescindível utilizar-se de alguma prática de conservação de solo, como curva de nível, terraço de base larga etc., dependendo do tipo de solo e da declividade do terreno

3)  Escolha da gramínea. O tipo de gramínea a ser utilizada é de fundamental importância, tanto na conservação do solo (cobertura vegetal) como no desempenho dos bovinos. Existem várias alternativas de gramíneas (gêneros, espécies e cultivares diferentes), dependendo do tipo de solo, da fertilidade natural do solo, da topografia (declividade)  do terreno,  do tipo de exploração a ser feito, do clima  (da temperatura, da luminosidade, da ocorrência ou não de geadas, da precipitação média anual, da umidade relativa do ar, ventos, radiação solar, duração de período seco), da ocorrência de pragas e de doenças, se vai adubar a pastagem ou não, etc.

4) Assistência Técnica. Pelo exposto nos três itens anteriores é necessário contar com a assistência técnica de um Engenheiro agrônomo com experiência na região. Conhecendo a região o agrônomo local poderá indicar as melhores alternativas de gramíneas, tanto de espécies como das cultivares, e o modo correto para a formação da pastagem, bem como orientar na conservação do solo, divisão dos pastos, nas instalações e benfeitorias etc.
Na verdade não há uma receita única, pronta. Cada propriedade é um sistema de produção particular. A nossa sugestão é para que procure a assistência técnica de um Engenheiro agrônomo na sua região. Em Minas Gerais o melhor é procurar inicialmente a Emater. Mas em cada Estado tem um órgão público que presta assistência técnica aos produtores rurais, e é geralmente gratuita. 

      Sobre a braquiária MG 5, sugerimos consultar a empresa que produz a semente. Contato pelo site: www.matsuda.com.br ."
25214,"O melhor é usar ""vassoura de fogo"" a cada 15 dias ( ou toda semana, até diminuir a população de carrapatos) nas áreas onde transitam os cães, pegando o piso, a casinha, as paredes e até o telhado, Vassoura de fogo pode ser feita com um botijão de gás desses pequenos (liquinho) e um queimador, com uma mangueira grande, de uns 4 a 5 metros."
25224,"De modo geral, não recomendamos o uso de hormônios em animais, especialmente para induzir cio. A aplicação de hormônio em vacas deve fazer parte de um tratamento terapêutico, receitado por médico veterinário e sob a supervisão do mesmo. 
    É necessário lembrar o velho ditado popular, mas que é muito válido: "" O cio entra pela boca"". Isso significa que, se o parto foi normal e  não há doença de ordem reprodutiva, desde que a vaca não perca muito peso após o parto, ela deverá retornar ao cio entre 45 e 80 dias após o parto e emprenhar em até 120 pós-parto, o que garante um parto a cada 12 ou 13 meses. É apenas uma questão de cuidar bem da alimentação da vaca desde 30 dias antes do parto até 100 a 120 dias após o parto.
   No caso dos protocolos que há no mercado brasileiro, a empresa fabricante é quem deve fornecer as informações e garantir a qualidade do seu produto."
25269,"É lógico e esperado que o teste do alizarol seja positivo, pois está sendo feito de maneira totalmente errada. O teste do alizarol deve ser feito apenas com o leite do conjunto de vacas, pelo menos duas horas após a ordenha, com teor de álcool de 72% e volume a volume.
   O teste do alizarol não deve ser feito na hora da ordenha, nem com o leite de uma vaca individualmente, nem com leite gelado. Também, não deve ser feito com teor de álcool acima de 72%, exceto nos casos em que o leite seja entregue no laticínio até 10 horas da manhã e sem ser gelado, sendo que, neste caso,  a legislação permite que o teste do alizarol seja feito com um teor de álcool de 76%.

Em relação às questões sobre leite ácido:
Como detectar Leite ácido na fazenda? Como descobrir a causa?
Segundo Informações da nossa  especialista no assunto, é preciso ver primeiro o que se está chamando de leite ácido.

 	1. Quando o leite apresenta acidez é porque ocorreu a multiplicação de microrganismos e a principal causa é a falta de higiene na ordenha, nos equipamentos ou utensílios de ordenha, etc. Para se evitar este problema é preciso revisar todos os procedimentos de higiene de ordenha, de limpeza dos utensílios (baldes, latões ou ordenhadeira, se houver, etc), de limpeza do curral, umidade no ambiente,  higiene pessoal do ordenhador, etc. Outro ponto importante é a temperatura de conservação do leite até o momento de entregá-lo na indústria. Se o leite não é refrigerado, a multiplicação microbiana ocorre rapidamente, causando a acidez.

 	2. A acidez do leite é geralmente detectada por meio de testes. Entre estes estão: 
a)Acidez Titulável, que é medida em gramas de ácido lático por 100 mL, ou graus Dornic. O leite é considerado normal quando dá resultado de 0,14 até 0,18 g de ácido lático/100 mL, o que corresponde a 14 até 18 graus Dornic;
 b) pH. O leite fresco,  cru, apresenta reação ligeiramente ácida, variando entre 6,6 a 6,8. Leite de vacas com mastite ficam alcalinos e podem apresentar pH entre 7,3  e 7,5. 
c) Teste da fervura do leite: o leite ácido não resiste a fervura e sempre coagula quando fervido.

 Outro teste que se usa muito é o da “Estabilidade ao alizarol”. O teste do alizarol pode dar positivo por outras causas além da acidez. Mas o teste do alizarol deve ser feito com o leite do conjunto do rebanho, duas horas após a ordenha, e não deve ser feito com o leite de uma vaca individualmente logo após a ordenha. O teste do alizarol deve ser feito com uma concentração alcoólica de 72% (v/v). Entretanto, se o leite for entregue na indústria sob Inspeção Federal após as 10,00 horas da manhã do dia de sua obtenção deve ser estável ao alizarol a 76% (v/v). Entretanto, o leite que não passa na prova do alizarol indica apenas que o leite não suporta aquecimento e a sua destinação na indústria depende de cada empresa.
O teste do Alizarol se feito com leite gelado a 4 graus centígrados  (mesmo mais de duas horas após a ordenha e do leite do conjunto), geralmente dá resultado de leite ácido, mesmo quando o leite está normal. 

 	3. Para saber qual é o problema da propriedade seria bom, primeiro, verificar como está a contaminação microbiana do leite. Isso pode ser feito pela contagem total de bactérias (CTB / mL ou UFC / mL) e/ou pelo teste da redutase. Isto é feito em laboratórios especializados. É importante também saber como está a acidez pelo teste da acidez titulável e pelo pH.

4. É importante também saber como está a situação em relação à mastite do rebanho, porque quando a situação para mastite está muito ruim, o teste do alizarol pode dar positivo.  Para se avaliar a  mastite pode-se fazer: 
a) teste da caneca telada (ou de fundo preto) no momento da ordenha;
b) teste CMT, feito na fazenda; c
c) teste de Contagem de Células Somáticas (CCS), que é feito em laboratório especializado. De posse destes resultados, é possível analisar se o problema é de aci"
25272,"Com relação ao uso de cevada úmida na alimentação de gado de leite: 

1) Se é bom alimento? É um subproduto da indústria cervejeira, composto principalmente pela casca e pelo gérmen dos grãos utilizados na produção de cerveja (grãos de cevada, de trigo, de arroz, etc.), após a fermentação dos mesmos. Cevada úmida é bastante palatável, sendo bem aceita pelos animais. Em termos de nutrição animal, a cevada úmida possui bom valor protéico, bom valor energético e baixo conteúdo de matéria seca (MS). 

2) Composição? É um alimento rico em fibras e em proteínas, mas é pobre em açúcares e em amido, pois estes componentes são consumidos pelas bactérias durante a fermentação. Por isso a cevada apresenta menor teor de energia do que o milho. A composição aproximada da cevada úmida, teor expresso em relação à matéria seca (MS), é: 22% de MS; 20 a 28% de Proteína bruta; 45% de FDN; 3,5% de extrato etéreo; 67% de NDT (energia); 0,35% de Cálcio e 0,60% de Fósforo. (Esses valores variam). Além disso, cevada úmida tem bom teor de vitaminas e de minerais. A proteína da cevada úmida é de alta qualidade devido ao bom perfil dos aminoácidos.

3) Quanto dar para cada vaca? De 20 a 30% da MS consumida pelo animal por dia. Na prática,12 a 20 kg de cevada úmida/vaca/dia. Deve-se avaliar o preço em relação a outros alimentos, em temos de MS. Só a cevada úmida não é suficiente para substituir o farelo de soja ou ração concentrada, porque tem a limitação em relação à matéria seca. Também é muito comum haver recomendação de se fornecer 2,0 kg/vaca/dia, com base na matéria seca.

4) A cevada úmida pode ser ensilada? Sim, mas precisa tomar cuidado com o excesso de umidade. O silo pode ser aberto após 30 dias ou deixar fechado por um a dois anos, se estiver bem feito.

5) Cevada prejudica a saúde dos animais ou a fertilidade? Não conhecemos informações sobre efeitos prejudiciais de cevada úmida a saúde dos animais. As restrições são quanto ao período de armazenamento. Se o armazenamento for maior do que 8 dias, pode advir problemas de desenvolvimento de fungos, com  produção de toxinas e aí sim, pode prejudicar a saúde dos animais.

6) Quais problemas existem?
A - Armazenamento: máximo oito dias na fazenda. Alguns produtores armazenam a cevada úmida em tanques com água e colocam 1% de sal comum para melhorar o armazenamento. Esta prática tem o risco de contaminação por fungos e bactérias, podendo intoxicar os animais. O melhor é usar a cevada em até três a quatro dias.

B - Padronização ruim: Falta ao produto uma melhor padronização do teor de umidade e da composição, o que dificulta a calibração da dieta total.

C - Transporte: O transporte da cevada úmida é caro, o que causa a inviabilidade do uso do produto a longas distâncias da fonte produtora (cervejarias), pelo alto teor de umidade (transporta 75 a 78% de água, ou seja, em uma tonelada 750 a 780 é água), o que inviabiliza o seu uso em propriedades distantes das cervejarias.

D - Disponibilidade: A época de maior disponibilidade da cevada úmida é no verão, enquanto a maior demanda por suplemento alimentar é no inverno. O fornecimento de cevada deve ser constante.

7) Cevada substitui volumoso ou concentrado? A cevada úmida tem alto teor de fibras (45 a 55% de FDN, em relação a MS) e pouco amido, é um substituto parcial do volumoso, mas não dispensa o uso do volumoso. Pode-se trabalhar com menores níveis de volumoso, sem comprometer o funcionamento do rúmen. A cevada úmida substitui parte do concentrado pelo seu alto teor de proteína e de NDT, sendo que para animais de menor produção pode substituir todo o concentrado. Na prática, 3,0 a 3,5 Kg de cevada úmida eqüivalem a um quilo de concentrado com 18% de PB e 70% de NDT. Entretanto, o mais indicado é solicitar o auxilio de um especialista em nutrição animal para calcular a dieta total das vacas em lactação, pois isto é uma atividade bem específica."
25274,"Existe o que se chama de estação de monta, muito usado em gado de corte para que as vacas possam parir em uma mesma época, facilitando a venda ou criação de animais de mesma idade e peso. Para isto, é só retirar o touro do rebanho. Normalmente, é feito de novembro a janeiro.
  Existe um outro esquema em gado leiteiro que é a monta controlada. Neste caso, os touros são mantidos presos em piquetes ou baias, e só são juntados com as vacas quando elas estão no cio. É um esquema bom para quem tem gado mestiço e com vários graus de sangue. Por exemplo: as vacas meio sangue, 3/4 HZ e 7/8 HZ serão cobertas por touro holandês PO, sendo as filhas recriadas como fêmeas leiteiras. As vacas com grau de sangue acima de 7/8 HZ são cobertas por touro Gir, voltando o gado para próximo do 1/2 HZ, mantendo o rebanho mestiço. Neste último caso, pode-se recriar tanto as fêmeas como os machos.
    Nos casos em que se adota a inseminação artificial - IA, torna-se mais fácil fazer a programação dos partos, mas sem aplicar os famosos protocolos para indução de cio. Aliás, a aplicação de hormônio para indução de cio não é recomendada por nossos pesquisadores como rotina em fazendas leiteiras.
    Se o rebanho é bem manejado, é fácil obter um intervalo de parto entre 12 e 14 meses, o que garante de 75 a 83% das vacas em lactação."
25277,"Sem necessidade de fazer qualquer conta, tem excesso de proteína na fórmula citada. Como a proteína é geralmente o alimento mais caro, sugerimos a fórmula abaixo para baratear a ração:

- 70 kg de fubá de milho
- 25 kg de farelo de soja
- 3 Kg de mistura mineral
- 01 kg de calcário calcítico
- 01 kg de uréia

    Esta fómula acima deverá ser usada para vacas de média a alta produção. Para vacas com produção inferior a 15 litros por dia, pode-se diminuir 10 quilos de farelo de soja e aumentar 10 quilos no fubá de milho, para diminuir o custo de produção."
25285,"Não entendemos corretamente a sua pergunta, pois mencionou apenas os ingredientes e não a percentagem ou quantidade usada. Também, não conhecemos o produto (Max-leite) mencionado em sua consulta.
    Para balancear corretamente a dieta, é necessário dispor de dados dos ingredientes usado na ração concentrada, quantidade e qualidade do volumoso, dados de produção dos animais, peso dos animais, estado corporal e reprodutivo das vacas. Com tais dados, um nutricionista animal poderá balancear corretamente a dieta das vacas. E depois, ele deve acompanhar o uso de tal dieta, fazendo os ajustes necessários. Ou seja, é preciso ter assistência técnica na fazenda. E quem presta assistência técnica é a Emater, a quem sugerimos procurar aí na sua cidade ou região."
25312,"Uréia é um produto rico em nitrogênio ( 45% de N) , que irá se transformar em proteína microbiana no rúmen dos bovinos. Se usado com os cuidados recomendados e nas quantidades recomendadas não há problema. Mas a ureía pode intoxicar os bovinos, dependendo da quantidade consumida. Geralmente pode colocar até 2% de uréia no concentrado. È a fonte de proteína mais barata que existe. Pode ser usada também como adubo para as plantas. 

   Calcário cálcítico é fonte de cálcio. Deve ser próprio para alimentação animal. É mais usado como corretivo de solo.
    Fosfato bicálcico é fonte de fósforo e de cálcio. É o principal componente das misturas minerais.
  
    Como é novo no ramo da pecuária, e para ter melhoria na sua propriedade, é preciso contar com a ajuda de um técnico do setor. Por isso, sugerimos pedir ajuda na Emater local. A Emater é o órgão do governo que presta assistência técnica aos produtores rurais."
25366,"Depende basicamente do sistema de produção a ser adotado na fazenda. Se for à pasto, aí vai depender mais da qualidade da terra, do tipo de solo, da fertilidade do solo, da produtividade da pastagem, etc. Mas de modo geral pode-se colocar de 2 a 3 vacas por hectare na época das águas ( Novembro a abril) e uma vaca por hectare na época da seca ( maio a outubro).  Mas será preciso dispor de um canavial para tratar do gado na seca. De modo geral, 10 hecatres de terra seriam suficientes para se ter de 10 até 30 vacas.

    Como reside em Juiz de Fora, o mais sensato seria fazer uma visita ao nosso ""sistema intensivo de produção de leite à pasto"", localizado em nosso Campo Experimental de Coronal Pacheco _CECP. 

    Veja abaixo como acessar mais informações via internet.
Em nossa página na internet estão disponíveis vários sistemas de produção. 

    Sugerimos procurar ajuda na Emater de Juiz de Fora."
25369,Mastite pode ocorrer em novilhas. Mas neste caso da bezerra pode haver comprometimento da teta
25370,"A raça pode ser qualquer uma, pois o mais importante é o sistema de produção a ser adotado na fazenda, do qual a raça é um dos itens componentes.

     Para aproveitar os machos para corte, o mais indicado seria utilizar gado mestiço, como um 3/4HZ e cruzando as vacas com Gir Leiteiro ou Guzerá, ou mesmo Pardo-suiço."
25372,"No momento não é uma época boa para se plantar cana, exceto se tiver irrigação. Veja abaixo como pode obter mudas de cana.

    Para alimentação animal deve-se plantar cerca de 30% da área com cana precoce, para colheita nos meses de maio e junho, podendo ir até julho. E os outros 70% da área devem ser plantados com cultivares de cana de maturação média para tardia, para possibilitar colheita de julho até outubro.

    No mercado brasileiro tem  poucas variedades de cana  que tem maturação precoce, para colheita em maio e junho, como a NA 5679, a RB76-5418 e a SP70-1143. Delas a mais comum é a NA 5679. 

    Entre as variedades de cana de maturação média para tardia, pode-se citar a IAC86 -2480; SP 71-6163; RB 78-52148;  SP 79-1011;  RB 73-9359;  RB 73-9735;  SP 71-1406;  CB 45-3;  RB72-454;  RB 80-5089.

     O melhor local para obter mudas de cana é na usina de açúcar ou álcool mais próxima de sua cidade ou região. Como plantam áreas extensas, normalmente as usinas fazem ensaios de avaliação de cultivares, etc. e produzem mudas de boa qualidade fitosanitária.

     QUAIS AS PRINCIPAIS CARACTERÍSTICAS QUE A CANA DEVE APRESENTAR PARA SER UTILIZADA NA ALIMENTAÇÃO ANIMAL?

     Além de ser altamente produtiva, a cana tem que ter bastante açúcar, pois o que vale na cana é seu teor de sacarose. Outras características desejáveis são:
1) Ser altamente produtiva.
	2) Ser doce, com alto teor de sacarose.
	3) Ser macia, com baixo teor de fibras.
	4) Apresentar boa brotação da soca.
	5) Apresentar boa resistência as principais doenças e pragas.
	6) Ser rústica.
	7) Ser resistente a acamamento / tombamento.
	8) Apresentar P.U.I. longo. Significa que a cana apresenta um período de utilização longo, podendo ser cortada por 3 a 5 meses sem cair a qualidade.
	9) Despalhar facilmente.
	10) Perfilhar bastante.
	O produtor também precisa fazer a sua parte, fazendo calagem, adubando corretamente, plantando na época certa, usar espaçamento correto, providenciando tratos culturais adequados, etc."
25375,"A Papilomatose, Verrugose ou Figueira é uma doença provocada por vírus. A transmissão da doença se dá por contato entre animais doentes ou com objetos contaminados. No mercado já existem alguns produtos para o tratamento, uns injetáveis e outros de uso tópico. Uma outra forma de curar a doença é através de autovacina. Para isto, retirar as verrugas, colocar em um frasco e encaminhar para uma Escola de Veterinária para fazer a vacina. O laboratório vai elaborar a vacina e recomendar a dosagem e o método de aplicação
	A Embrapa Gado de Leite desenvolveu um produto específico para tratamento da papilomatose, trata-se da Papilomax®, pomada para uso tópico. Até o momento tem funcionado muito bem. A  Embrapa Gado de Leite  tem patente do produto, mas não pode fabricar o produto comercialmente. Havia um laboratório produzindo tal medicamento, mas o contrato venceu e não foi renovado. No momento, não há nenhum laboratório produzindo a Papilomax, estando em fase de procura de um novo laboratório para produzir comercialmente a Papilomax.

	Como a doença é provocada por vírus e a transmissão se dá por contato, a primeira coisa a se fazer é isolar os animais doentes em um piquete separado, até eles ficarem curados.
 Sugerimos procurar a assistência técnica de um Médico-veterinário em sua cidade para auxiliá-lo.

         Observação muito importante.
Em todos os casos de doenças de animais sugerimos consultar um Médico-veterinário aí na região. Ele deverá examinar o animal doente, fazer o diagnóstico, receitar o tratamento, indicar a dosagem e o modo de usar os medicamentos etc. Ao usar qualquer medicamento é  muito importante ler atentamente a bula, o modo de aplicação, as indicações do fabricante etc."
25384,"O melhor é colocar sal mineral próprio para vacas em lactação no cocho, à vontade. Mas uma vaca produzindo 10 litros de leite por dia vai precisar de 70 a 100 gramas de minerais por dia. Isto varia com o peso da vaca e com a qualidade do volumoso fornecido."
25405,"Geralmente, a empresa que venda a ordenhadeira fornece a planta da sala de ordenha. Veja sugestões de instalações nos arquivos em anexo.

    Não temos projetos de instalações específicos, baseado no fato de que os mesmos são feitos mediante um levantamento completo da propriedade, não se recomendando implantar um projeto elaborado para uma determinada fazenda, em outra propriedade ou região, sem que se faça as devidas correções e adaptações.  As instalações são investimentos caros e por isso, devem ser bem estudadas e bem planejadas para cada caso específico.

As principais instalações são as seguintes:
       1.  sala de ordenha e seus acessórios;
       2.  currais de espera e saída;
       3.  cocho coberto para alimentação volumosa e concentrada;
       4.  currais de manejo, com tronco de contenção, balança e embarcadouro;
       5.  silos trincheira ou de meia encosta;
       6.  bezerreiros ou abrigos individuais;
       7.  pedilúvio;
       8.  depósitos;
       9.  sanitários;
      10. escritório

              Como regra geral, as instalações devem ser simples, baratas, funcionais e duráveis. 
Para construção de currais pavimentados (piso de concreto cimentado ou de pedra), recomenda-se um espaço de 4,7 a 7,0 m2 por cabeça. Menos do que 4,7 m2 pode provocar estresse nos animais; mais o que 7,0 m2 encarece a construção. Para cochos cobertos (comedouros), recomenda-se de 0,60 a 0,70 m linear de cocho por cabeça.

De posse do projeto, poderá consultar um técnico especializado no assunto, para ter uma opinião diferente.

Antes de construir e comprar equipamentos, é recomendável visitar outras propriedades para ver o funcionamento dos equipamentos, o tipo e a funcionalidade das instalações. Sempre se aprende um pouco e pode-se evitar erros simples e mesmo os grosseiros. Às vezes pequenos detalhes são importantes, como a saída dos animais ou a colocação de pedilúvio, tronco, etc.
Para comprar equipamento de ordenha, o principal é comprar de firma idônea e que tenha assistência técnica e peças de reposição na região. Quando estragar precisa consertar rápido.

O mais importante de tudo é a assistência técnica de um profissional competente. Sugerimos consultar um técnico (Engenheiro agrônomo, Médico veterinário ou Zootecnista) aí na sua região/cidade, pois conhecendo a realidade local muito bem ele vai poder auxiliá-lo. Pagar por assistência técnica implica em 2 a 3% sobre os custos de produção do leite, mas pode ter um impacto profundo na propriedade, até mesmo definindo o sucesso e o crescimento da propriedade.
           De preferência consulte o técnico da Assistência Técnica Oficial (Emater, etc.) ou da cooperativa local, ou da empresa que compra o leite da propriedade, pois eles têm como missão atender aos produtores."
25411,"Em princípio, preparar o concentrado na fazenda é mais econômico e seguro, porque o produtor tem o controle sobre os ingredientes utilizados. Entretanto, é importante misturar bem os ingredientes e depois armazenar a ração em local seco e ventilado.

    Uma ração de boa qualidade e de baixo custo é:

    Uma fórmula de ração de baixo custo, especialmente para rebanhos de produção média abaixo de 15 litros por vaca por dia, é: 80 kg de fubá de milho; 15 kg de farelo de soja; 2 kg de uréia; 1,5 kg de calcário calcítico; 1,5 kg de sal mineral e 1,0 kg de fosfato bicálcico. Esta ração tem cerca de 19% de PB e 69,5 %  de NDT. Fornecer como explicado abaixo.

Caso tenha dificuldades de encontrar os ingredientes pode utilizar uma fórmula semelhante: 80 kg de fubá de milho, 15 kg de farelo de soja, 2 kg de uréia  e 3 kg de sal mineral (ou pode colocar 3 kg de núcleo mineral próprio para formulação de ração concentrada).

    Uma outra alternativa de ração de baixo custo, especialmente para rebanhos de produção média abaixo de 12 litros por vaca por dia, é: 95 kg de farelo de trigo; 2 kg de uréia; e 3 kg de sal mineral. Esta ração tem cerca de 20 % de PB e 68% de NDT. Fornecer como explicado abaixo.

    Fornecer na razão de 1 quilo de concentrado para cada 2,5 litros de leite produzidos, considerando a produção diária acima de 8 litros, isto se a pastagem for de boa qualidade; em pastagens de pior qualidade, ou quando o gado estiver recebendo cana mais uréia durante o dia e ainda tiver acesso a uma pastagem no período noturno, deve-se considerar a produção acima de 5 litros de leite por dia. Fornecer sempre metade da ração concentrada pela manhã e a outra metade à tarde.

    Outra fórmula de ração para rebanhos de produção média acima de 15 litros por vaca por dia, é: 70 kg de fubá de milho; 25 kg de farelo de soja; 2 kg de uréia; 1,5 kg de calcário calcítico; 1,5 kg de sal mineral e 1,0 kg de fosfato bicálcico. Esta ração tem cerca de 22 % de PB e 70 %  de NDT. Fornecer como explicado acima."
25414,"Na maior parte das cidades do sul do Brasil ( PR, SC e RS), o clima é favorável para a criação de gado europeu. Se cruzar com Jérsey, raça também de origem européia, não melhora em nada a rusticidade ou a tolerância ao calor. Porém , neste cruzamento de Holandês com Jérsey, há outros aspectos muito positivos como:
1. diminuir o tamanho das crias, o que permite ter maior número de animais por área, já que as cruzadas são mais leves;
2. a raça Jérsey transmite muita precocidade;
3. a raça Jérsey transmite muita fertilidade; 
4 a raça Jérsey transmite muita facilidade de parto;
5. e o principal, a raça Jérsey transmite melhor qualidade do leite, entendendo-se qualidade como leite com maior teor de sólidos. E atualmente muitas indústrias já pagam pelo teor de sólido.

   Um problema é que produtores que criam uma raça pura como a Holandesa ou a Jérsey, podem vender genética."
25436,"Pode usar gramão sim. Mas a produtividade desse tipo de capim é muito baixa. A capacidade de suporte também é muito baixa. Para saber como formar pastagens corretamente, sugerimos procurar ajuda na CATI aí em sua cidade."
